Position,Nom,Artiste,Album,Année,Genre,Durée,Lectures
22,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:03:42,31
23,Western Nights,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:06:05,36
24,Fire,Alessia Cara,Love & Hyperbole,2025,Pop,0:03:45,22
25,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2025,Indie Pop,0:03:01,34
26,Quá Muộn,MIN,Dear Min,2025,Pop,0:03:26,86
27,Sugar Talking,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:03:03,42
28,Low Rise Jeans,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2026,Pop,0:03:26,19
29,When Did You Get Hot?,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:02:25,51
30,Casual,Chappell Roan,The Rise and Fall of a Midwest Princess,2022,Pop,0:03:52,55
31,Sirens,Cher Lloyd,Sorry I'm Late,2014,Pop,0:03:55,40
32,Little Bit,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:02:26,12
33,locket theme,Madison Beer,locket,2026,Pop,0:01:28,18
34,Manchild,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:03:33,15
35,bad enough,Madison Beer,locket,2026,Pop,0:03:42,14
36,Nobody’s Son,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:03:02,29
37,House Tour,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:02:49,51
38,Fast,Demi Lovato,It’s Not That Deep,2025,Pop,0:03:01,
39,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,174
40,Tears,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:02:40,28
41,Down (feat. Lil Wayne),Jay Sean,All or Nothing (Bonus Track Version),2009,R&B/Soul,0:03:32,18
42,EM ĐAU,Phùng Khánh Linh & Thành Luke,GIỮA MỘT VẠN NGƯỜI,2025,Indie Pop,0:05:00,28
43,Altars,Charli xcx,Wuthering Heights,2026,Pop,0:02:56,12
44,Ojos Tristes,"Selena Gomez, benny blanco & The Marías",I Said I Love You First,2025,Pop,0:03:21,25
45,Matilda,Harry Styles,Harry's House,2022,Pop,0:04:05,9
46,June Gloom,Camila Cabello,"C,XOXO (Magic City Edition)",2024,Pop,0:03:00,119
47,Sports car,Tate McRae,So Close To What,2025,Pop,0:02:45,28
48,Tim McGraw,Taylor Swift,Taylor Swift,2006,Country,0:03:54,83
49,Goodbye Goodmorning,Leigh-Anne,My Ego Told Me To,2026,Pop,0:03:24,14
50,Sorry To Myself,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:03:25,12
51,Go Go Juice,Sabrina Carpenter,Man’s Best Friend,2025,Pop,0:03:13,12
52,If She Could See Me Now,Lorde,Virgin,2025,Pop,0:02:56,28
53,Here All Night,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:02:56,13
54,After Hours,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2026,Pop,0:02:25,14
55,Konichiwa Bitches,Robyn,Robyn,2005,Pop,0:02:38,12
56,Andromeda,Weyes Blood,Titanic Rising,2019,Alternative,0:04:40,111
57,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,42
58,Love Controller,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2026,Pop,0:02:59,12
59,Pretty Catatonic,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2026,Pop,0:02:48,13
60,Chains of Love,Charli xcx,Wuthering Heights,2025,Pop,0:02:50,8
61,I Ain't Worried,OneRepublic,Top Gun: Maverick (Music from the Motion Picture),2022,Pop,0:02:28,14
62,Pink in the Night,Mitski,Be the Cowboy,2018,Indie Rock,0:02:16,39
63,Joshua Tree,Demi Lovato & Rose Gray,It's Not That Deep (Unless You Want It To Be),2026,Pop,0:03:23,11
64,The Middle,"Zedd, Maren Morris & Grey",The Middle - Single,2018,Dance,0:03:04,94
65,Heaven,Leigh-Anne,My Ego Told Me To,2026,Pop,0:03:04,13
66,Fast,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:03:01,11
67,Let You Go,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:03:03,12
68,Frequency,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:02:43,11
69,FREE,Leigh-Anne,My Ego Told Me To,2026,Pop,0:02:48,10
70,Wood,Taylor Swift,The Life of a Showgirl,2025,Pop,0:02:30,68
71,Kiss,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:02:19,13
72,warm,Ariana Grande,eternal sunshine deluxe: brighter days ahead,2025,Pop,0:03:21,56
73,Wi$h Li$t,Taylor Swift,The Life of a Showgirl,2025,Pop,0:03:27,68
74,Headlock,Imogen Heap,Speak for Yourself (Deluxe Version),2005,Pop,0:03:35,12
75,Current Affairs,Lorde,Virgin,2025,Pop,0:03:18,99
76,twilight zone,Ariana Grande,eternal sunshine deluxe: brighter days ahead,2025,Pop,0:03:18,54
77,Wasabi,Little Mix,LM5 (Deluxe),2018,Pop,0:02:34,73
78,Let You Go,Demi Lovato,It’s Not That Deep,2025,Pop,0:03:03,
79,Ghost,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:04:15,9
80,GIẢ VỜ,Phùng Khánh Linh,GIẢ VỜ - Single,2026,Indie Pop,0:04:13,8
81,stay a little longer,ROSÉ,rosie,2024,Pop,0:04:06,20
82,All Apologies,Nirvana,In Utero (20th Anniversary Edition),1993,Alternative,0:03:56,25
83,The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2010,Pop,0:03:47,40
84,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2024,Indie Pop,0:03:50,21
85,Baby (feat. Ludacris),Justin Bieber,My World 2.0 (Bonus Track Version),2010,Pop,0:03:34,43
86,HIỆN THỰC PHŨ PHÀNG,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2025,Indie Pop,0:03:23,43
87,GO,BLACKPINK,DEADLINE - EP,2026,K-Pop,0:03:15,8
88,because i liked a boy,Sabrina Carpenter,emails i can’t send fwd:,2022,Pop,0:03:16,16
89,Firework,Katy Perry,Teenage Dream: The Complete Confection,2010,Pop,0:03:47,28
90,Talk To Me,Robyn,Sexistential,2026,Pop,0:03:19,6
91,Been A Minute,Leigh-Anne,My Ego Told Me To,2025,Pop,0:03:20,8
92,Món Quà,Văn Mai Hương,Giai Nhân,2025,Pop,0:03:39,11
93,Use Me,JADE,THAT'S SHOWBIZ BABY! THE ENCORE,2025,Pop,0:03:18,11
94,Dead and Gone,Leigh-Anne,My Ego Told Me To,2025,Pop,0:02:40,10
95,Fast Times,Sabrina Carpenter,emails i can’t send fwd:,2022,Pop,0:02:54,9
96,Say It,Demi Lovato,It's Not That Deep (Unless You Want It To Be),2025,Pop,0:02:29,8
97,Dear god,Tate McRae,So Close To What,2025,Pop,0:02:51,13
98,Kiss,Demi Lovato,It’s Not That Deep (Little Bit Extra Version),2025,Pop,0:02:19,
99,run for the hills,Tate McRae,THINK LATER,2023,Pop,0:02:23,15
100,BLUE,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:05:43,47
