Position,Name,Artist,Album,Year,Genre,Time,Plays
31,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,98
32,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
33,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,35
34,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,71
35,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,47
36,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
37,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,19
38,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,27
39,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,20
40,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
41,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,16
42,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,47
43,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,27
44,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,65
45,Jacques,Jax Jones & Tove Lo,Sunshine Kitty (Paw Prints Edition),2016,Dance,0:03:23,15
46,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,147
47,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,37
48,Stadium Love,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:51,29
49,Honeymoon Avenue (Live from London),Ariana Grande,Yours Truly (Tenth Anniversary Edition),2013,Pop,0:04:55,29
50,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,46
51,Not All Who Wander Are Lost,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:04:07,89
52,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,80
53,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,27
54,Freakshow,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:02:55,295
55,Sometimes,Britney Spears,...Baby One More Time (Deluxe Version),1999,Pop,0:04:05,130
56,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,19
57,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:00,27
58,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,104
59,enough for you,Olivia Rodrigo,SOUR,2021,Pop,0:03:22,51
60,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,102
61,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,
62,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,62
63,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,10
64,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,135
65,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
66,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
67,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,18
68,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,
69,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,13
70,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,57
71,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,160
72,Mateo,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:49,13
73,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,111
74,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,122
75,Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:03:51,23
76,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
77,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,77
78,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,32
79,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:53,
80,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,13
81,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,49
82,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,25
83,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,81
84,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,75
85,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,27
86,shivering gold,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:35,6
87,Mistaken,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:56,11
88,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,75
89,Rush,Troye Sivan,Something To Give Each Other,2023,Pop,0:02:36,18
90,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,38
91,Stealin' Love,Leigh-Anne,Stealin' Love - Single,2024,Pop,0:02:20,8
92,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,91
93,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,52
94,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,75
95,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,185
96,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,71
97,Anywhere u go,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:03:09,13
98,bad idea right?,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:04,8
99,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,31
100,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
