Position,Name,Artist,Album,Year,Genre,Time,Plays
1,Are U gonna tell her? (feat. Mc Zaac),Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:38,56
2,"Carolina (""Where The Crawdads Sing"" - Video Edition)",Taylor Swift,Carolina (From The Motion Picture “Where The Crawdads Sing”) - Single,2022,Soundtrack,0:02:43,49
3,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,52
4,"yes, and?",Ariana Grande,"yes, and? - Single",2024,Pop,0:03:34,
5,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,152
6,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,218
7,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,26
8,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,65
9,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,104
10,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,44
11,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,16
12,Honeymoon Avenue (Live from London),Ariana Grande,Yours Truly (Tenth Anniversary Edition),2013,Pop,0:04:55,28
13,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,30
14,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,77
15,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,54
16,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
17,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,60
18,the grudge,Olivia Rodrigo,GUTS,2023,Pop,0:03:09,71
19,Stadium Love,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:51,26
20,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,100
21,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,110
