Position,Name,Artist,Album,Year,Genre,Time,Plays
45,Clara Bow,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:36,33
46,intro (end of the world),Ariana Grande,eternal sunshine,2024,Pop,0:01:32,33
47,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,159
48,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,31
49,Nasty,Tinashe,Nasty - Single,2024,R&B/Soul,0:02:56,30
50,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,114
51,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:43,27
52,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,28
53,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:30,26
54,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,54
55,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,
56,Talk talk,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:41,29
57,LEVII'S JEANS,Beyoncé & Post Malone,COWBOY CARTER,2024,Country,0:04:17,31
58,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:05:40,24
59,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:04:21,26
60,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,85
61,Sexy to Someone,Clairo,Charm,2024,Alternative,0:03:27,24
62,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,24
63,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,23
64,360,Charli xcx,BRAT,2024,Dance,0:02:13,
65,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,33
66,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,23
67,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
68,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,
69,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,20
70,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,24
71,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,101
72,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,52
73,Chloe or Sam or Sophia or Marcus,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:33,21
74,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,51
75,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,26
76,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
77,Tough,Quavo & Lana Del Rey,Tough - Single,2024,Pop,0:03:08,21
78,Stealin' Love,Leigh-Anne,No Hard Feelings - EP,2024,Pop,0:02:20,13
79,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,37
80,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,111
81,eternal sunshine,Ariana Grande,eternal sunshine,2024,Pop,0:03:30,29
82,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,30
83,B2b,Charli xcx,BRAT,2024,Dance,0:02:58,
84,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,72
85,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,18
86,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,71
87,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,68
88,Possibly Maybe,Björk,Post,1995,Pop,0:05:05,18
89,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,49
90,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:33,26
91,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,139
92,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,30
93,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,18
94,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,85
95,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,150
96,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,63
97,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,17
98,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,40
99,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:22,16
100,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,107
