Position,Name,Artist,Album,Year,Genre,Time,Plays
45,Close To You,Gracie Abrams,The Secret of Us,2024,Pop,0:03:45,26
46,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,31
47,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:30,26
48,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,54
49,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,
50,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,157
51,Nasty,Tinashe,Nasty - Single,2024,R&B/Soul,0:02:56,28
52,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:43,26
53,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,27
54,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,114
55,LEVII'S JEANS,Beyoncé & Post Malone,COWBOY CARTER,2024,Country,0:04:17,29
56,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:05:40,23
57,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:04:21,26
58,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,85
59,Sexy to Someone,Clairo,Charm,2024,Alternative,0:03:27,24
60,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,24
61,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,22
62,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,32
63,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
64,360,Charli xcx,BRAT,2024,Dance,0:02:13,
65,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,23
66,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,22
67,Chloe or Sam or Sophia or Marcus,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:33,20
68,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,
69,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,26
70,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,101
71,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
72,Tough,Quavo & Lana Del Rey,Tough - Single,2024,Pop,0:03:08,21
73,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,18
74,Stealin' Love,Leigh-Anne,No Hard Feelings - EP,2024,Pop,0:02:20,13
75,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,111
76,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,49
77,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,29
78,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,36
79,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,72
80,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,18
81,eternal sunshine,Ariana Grande,eternal sunshine,2024,Pop,0:03:30,19
82,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,70
83,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,68
84,Talk talk,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:41,21
85,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,49
86,Possibly Maybe,Björk,Post,1995,Pop,0:05:05,18
87,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,49
88,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:33,26
89,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,30
90,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,85
91,B2b,Charli xcx,BRAT,2024,Dance,0:02:58,
92,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,53
93,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,17
94,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,17
95,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,150
96,BLUE,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:05:43,17
97,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,138
98,Freakshow,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:02:55,297
99,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,38
100,Stadium Love,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:51,30
