Position,Name,Artist,Album,Year,Genre,Time,Plays
45,Close To You,Gracie Abrams,The Secret of Us,2024,Pop,0:03:45,52
46,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,31
47,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,114
48,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,159
49,Nasty,Tinashe,Nasty - Single,2024,R&B/Soul,0:02:56,29
50,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,28
51,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:30,26
52,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,54
53,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,
54,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:43,27
55,LEVII'S JEANS,Beyoncé & Post Malone,COWBOY CARTER,2024,Country,0:04:17,29
56,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:05:40,23
57,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:04:21,26
58,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,85
59,Sexy to Someone,Clairo,Charm,2024,Alternative,0:03:27,24
60,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,24
61,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,22
62,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,32
63,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
64,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,
65,360,Charli xcx,BRAT,2024,Dance,0:02:13,
66,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,23
67,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,101
68,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,22
69,Chloe or Sam or Sophia or Marcus,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:33,20
70,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,26
71,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
72,Tough,Quavo & Lana Del Rey,Tough - Single,2024,Pop,0:03:08,21
73,Talk talk,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:41,21
74,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,20
75,Stealin' Love,Leigh-Anne,No Hard Feelings - EP,2024,Pop,0:02:20,13
76,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,37
77,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,111
78,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,51
79,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,29
80,B2b,Charli xcx,BRAT,2024,Dance,0:02:58,
81,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,72
82,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,18
83,eternal sunshine,Ariana Grande,eternal sunshine,2024,Pop,0:03:30,19
84,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,70
85,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,68
86,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,50
87,Possibly Maybe,Björk,Post,1995,Pop,0:05:05,18
88,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,49
89,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:33,26
90,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,30
91,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,85
92,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,150
93,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,138
94,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,53
95,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,17
96,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,18
97,BLUE,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:05:43,17
98,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:22,16
99,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,107
100,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,29
