Position,Name,Artist,Album,Year,Genre,Time,Plays
75,enough for you,Olivia Rodrigo,SOUR,2021,Pop,0:03:22,52
76,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,27
77,Sometimes,Britney Spears,...Baby One More Time (Deluxe Version),1999,Pop,0:04:05,130
78,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,13
79,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,104
80,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,19
81,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,16
82,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:00,27
83,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,43
84,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,79
85,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,63
86,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,19
87,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,102
88,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,
89,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,124
90,Mateo,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:49,15
91,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
92,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
93,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,
94,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,11
95,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,57
96,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,160
97,Espresso,Sabrina Carpenter,Espresso - Single,2024,Pop,0:02:55,13
98,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,15
99,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:22,10
100,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,111
