Position,Name,Artist,Album,Year,Genre,Time,Plays
31,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,71
32,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
33,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,19
34,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,35
35,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,27
36,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,20
37,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
38,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
39,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,46
40,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,27
41,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,147
42,Stadium Love,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:51,29
43,Honeymoon Avenue (Live from London),Ariana Grande,Yours Truly (Tenth Anniversary Edition),2013,Pop,0:04:55,29
44,Not All Who Wander Are Lost,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:04:07,89
45,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,80
46,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,63
47,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,27
48,Freakshow,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:02:55,295
49,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,37
50,Sometimes,Britney Spears,...Baby One More Time (Deluxe Version),1999,Pop,0:04:05,130
51,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,19
52,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:00,27
53,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,103
54,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,102
55,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,
56,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,10
57,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,132
58,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
59,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
60,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,
61,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,57
62,Jacques,Jax Jones & Tove Lo,Sunshine Kitty (Paw Prints Edition),2016,Dance,0:03:23,15
63,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,160
64,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,61
65,Mateo,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:49,13
66,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,42
67,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,17
68,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,122
69,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
70,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,110
71,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:53,
72,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,13
73,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,49
74,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,25
75,Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:03:51,22
76,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,81
77,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,75
78,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,27
79,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,31
80,shivering gold,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:35,6
81,Mistaken,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:56,11
82,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,75
83,Rush,Troye Sivan,Something To Give Each Other,2023,Pop,0:02:36,18
84,Stealin' Love,Leigh-Anne,Stealin' Love - Single,2024,Pop,0:02:20,8
85,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,51
86,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,74
87,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,77
88,Anywhere u go,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:03:09,13
89,bad idea right?,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:04,8
90,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,30
91,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
92,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,38
93,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,79
94,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,90
95,Gibson Girl,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:05:42,14
96,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,65
97,mad woman,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:57,21
98,How to disappear,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:03:48,99
99,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,194
100,HISS,Megan Thee Stallion,HISS - Single,2024,Hip-Hop/Rap,0:03:12,1
