Position,Name,Artist,Album,Year,Genre,Time,Plays
38,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:05,41
39,ordinary things (feat. Nonna),Ariana Grande,eternal sunshine,2024,Pop,0:02:48,46
40,GODSPEED,Camila Cabello,"C,XOXO (Magic City Edition)",2024,Pop,0:03:36,48
41,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:38,42
42,Talk talk,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:41,
43,can friends kiss?,Camila Cabello,"C,XOXO (Magic City Edition)",2024,Pop,0:02:17,47
44,Chanel No.5,Camila Cabello,"C,XOXO",2024,Pop,0:02:40,
45,Robin,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:00,42
46,Risk,Gracie Abrams,The Secret of Us,2024,Pop,0:03:11,
47,bye,Ariana Grande,eternal sunshine,2024,Pop,0:02:44,38
48,BLUE,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:05:43,36
49,the grudge,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:09,22
50,lowkey,NIKI,wanna take this downtown? - EP,2019,R&B/Soul,0:02:51,40
51,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,54
52,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,102
53,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,235
54,making the bed,Olivia Rodrigo,GUTS,2023,Pop,0:03:18,
55,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:35,38
56,eternal sunshine,Ariana Grande,eternal sunshine,2024,Pop,0:03:30,34
57,365,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:03:23,
58,No Broke Boys,Tinashe,Quantum Baby,2024,R&B/Soul,0:02:12,37
59,"""Slut!"" (Taylor's Version) [From The Vault]",Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:00,107
60,intro (end of the world),Ariana Grande,eternal sunshine,2024,Pop,0:01:32,38
61,Kream (feat. Tyga),Iggy Azalea,Survive the Summer - EP,2018,Hip-Hop/Rap,0:02:46,31
62,you broke me first,Tate McRae,you broke me first - Single,2020,Pop,0:02:49,38
63,Clara Bow,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:36,33
64,pretty isn’t pretty,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:19,18
65,In My Room (feat. Guitarricadelafuente),Troye Sivan,Something To Give Each Other,2023,Pop,0:03:13,49
66,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,116
67,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,63
68,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,160
69,Dade County Dreaming (feat. JT & Yung Miami),Camila Cabello,"C,XOXO",2024,Pop,0:02:39,
70,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:02:26,74
71,By The End Of The Night,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:08,42
72,Apple,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:31,
73,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:43,30
74,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,30
75,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,31
76,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:30,29
77,Passion and Pain Taste the Same When I’m Weak,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:04:00,31
78,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,54
79,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,24
80,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:05:40,25
81,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,25
82,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,55
83,Sexy to Someone,Clairo,Charm,2024,Alternative,0:03:27,25
84,B2b,Charli xcx,BRAT,2024,Dance,0:02:58,
85,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,24
86,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:04:21,26
87,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,86
88,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,30
89,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,104
90,Lucky,Halsey,The Great Impersonator,2024,Alternative,0:03:16,25
91,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,35
92,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,36
93,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,23
94,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
95,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,72
96,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,
97,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,25
98,Be More,Stephen Sanchez,Angel Face,2023,Singer/Songwriter,0:03:51,26
99,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
100,Ain't No Love In Oklahoma,Luke Combs,Twisters: The Album,2024,Country,0:03:30,24
