Position,Name,Artist,Album,Year,Genre,Time,Plays
72,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,36
73,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,72
74,Talk talk,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024,Electronic,0:02:41,19
75,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,16
76,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,49
77,Possibly Maybe,Björk,Post,1995,Pop,0:05:05,18
78,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,17
79,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,85
80,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
81,B2b,Charli xcx,BRAT,2024,Dance,0:02:58,
82,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:33,25
83,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,53
84,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,17
85,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,30
86,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,17
87,eternal sunshine,Ariana Grande,eternal sunshine,2024,Pop,0:03:30,17
88,BLUE,Billie Eilish,HIT ME HARD AND SOFT,2024,Alternative,0:05:43,17
89,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,48
90,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,137
91,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,148
92,Freakshow,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:02:55,297
93,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,38
94,Honeymoon Avenue (Live from London),Ariana Grande,Yours Truly (Tenth Anniversary Edition),2013,Pop,0:04:55,30
95,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:22,15
96,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,81
97,Sexy to Someone,Clairo,Charm,2024,Alternative,0:03:27,20
98,enough for you,Olivia Rodrigo,SOUR,2021,Pop,0:03:22,53
99,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,28
100,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,20
