Position,Name,Artist,Album,Year,Genre,Time,Plays
1,I'm Coming,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:03:16,129
2,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:48,124
3,Really don’t like u (feat. Kylie Minogue),Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:03:45,82
4,loml,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:37,104
5,Close To You,Gracie Abrams,The Secret of Us,2024,Pop,0:03:45,74
6,I LUV IT,Camila Cabello & Playboi Carti,I LUV IT - Single,2024,Pop,0:02:54,
7,bad days,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:26,71
8,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,131
9,Are U gonna tell her? (feat. Mc Zaac),Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:38,79
10,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:14,61
11,I Can Fix Him (No Really I Can),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:36,37
12,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,63
13,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:42,57
14,June Gloom,Camila Cabello,"C,XOXO",2024,Pop,0:03:00,103
15,My Everything,Ariana Grande,My Everything (Tenth Anniversary Edition),2014,Pop,0:02:48,67
16,Shifted,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:03:12,57
17,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,122
18,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:16,57
19,Von dutch,Charli xcx,Von dutch - Single,2024,Dance,0:02:44,
20,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,116
21,Lucky,Lucky Twice,Young & Clever,2007,Dance,0:03:25,55
22,Jacques,Jax Jones & Tove Lo,Sunshine Kitty (Paw Prints Edition),2016,Dance,0:03:23,45
23,The Tortured Poets Department,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:53,48
24,"yes, and?",Ariana Grande,eternal sunshine,2024,Pop,0:03:34,32
25,Nasty,Tinashe,Nasty - Single,2024,R&B/Soul,0:02:56,
26,"Carolina (""Where The Crawdads Sing"" - Video Edition)",Taylor Swift,Carolina (From The Motion Picture “Where The Crawdads Sing”) - Single,2022,Soundtrack,0:02:43,49
27,Daddy AF,Slayyyter,Slayyyter,2019,Pop,0:02:31,49
28,Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:21,44
29,true story,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,48
30,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,2024,Pop,0:03:48,48
31,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:05,39
