Position,Name,Artist,Album,Year,Genre,Time,Plays
87,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
88,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,77
89,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,32
90,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,27
91,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:53,
92,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,13
93,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,49
94,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,25
95,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,52
96,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,75
97,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,81
98,Hallucinate,Dua Lipa,Future Nostalgia,2020,Pop,0:03:28,88
99,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,75
100,shivering gold,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:35,6
