Position,Name,Artist,Album,Year,Genre,Time,Plays
18,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:05,39
19,Jacques,Jax Jones & Tove Lo,Sunshine Kitty (Paw Prints Edition),2016,Dance,0:03:23,42
20,the boy is mine,Ariana Grande,eternal sunshine,2024,Pop,0:02:53,34
21,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,104
22,true story,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,38
23,Robin,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:00,40
24,the grudge,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:09,18
25,don't wanna break up again,Ariana Grande,eternal sunshine,2024,Pop,0:02:54,38
26,lowkey,NIKI,wanna take this downtown? - EP,2019,R&B/Soul,0:02:51,37
27,The Tortured Poets Department,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:53,44
28,making the bed,Olivia Rodrigo,GUTS,2023,Pop,0:03:18,
29,In My Room (feat. Guitarricadelafuente),Troye Sivan,Something To Give Each Other,2023,Pop,0:03:13,48
30,"""Slut!"" (Taylor's Version) [From The Vault]",Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:00,105
31,you broke me first,Tate McRae,you broke me first - Single,2020,Pop,0:02:49,37
32,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,232
33,Cockiness (Love It),Rihanna,Talk That Talk (Deluxe),2011,Pop,0:02:58,31
34,bye,Ariana Grande,eternal sunshine,2024,Pop,0:02:44,30
35,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:02:26,70
36,Valentine,Snail Mail,Valentine,2021,Alternative,0:03:16,54
37,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:38,31
38,Am I a Girl?,Poppy,Am I a Girl?,2018,Pop,0:03:37,27
39,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,156
40,intro (end of the world),Ariana Grande,eternal sunshine,2024,Pop,0:01:32,31
41,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,
42,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,110
43,LEVII'S JEANS,Beyoncé & Post Malone,COWBOY CARTER,2024,Country,0:04:17,27
44,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:35,32
45,Nasty,Tinashe,Nasty - Single,2024,R&B/Soul,0:02:56,25
46,Both Sides Now,Emilia Jones,CODA (Soundtrack from the Apple Original Film),2021,Soundtrack,0:04:39,23
47,Houdini,Dua Lipa,Houdini - Single,2023,Pop,0:03:05,
48,Issues,Julia Michaels,Nervous System - EP,2017,Pop,0:02:56,22
49,Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:21,36
50,Cold Hearted,Paula Abdul,Greatest Hits,2000,Pop,0:03:37,22
51,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:30,26
52,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,
53,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,26
54,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,111
55,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,99
56,On and On,Hikaru Utada,This Is the One,2009,Pop,0:03:17,29
57,So Right,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:36,48
58,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,
59,Needs,Tinashe,BB/ANG3L,2023,R&B/Soul,0:02:26,49
60,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,28
61,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:07,35
62,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,71
63,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,85
64,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
65,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,16
66,360,Charli XCX,BRAT,2024,Dance,0:02:13,25
67,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,122
68,Chloe or Sam or Sophia or Marcus,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:33,19
69,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:43,24
70,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,28
71,I Wanna Go,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:30,148
72,Honeymoon Avenue (Live from London),Ariana Grande,Yours Truly (Tenth Anniversary Edition),2013,Pop,0:04:55,30
73,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,136
74,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,81
75,COZY,Beyoncé,RENAISSANCE,2022,Pop,0:03:30,28
76,Freakshow,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:02:55,296
77,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,37
78,Stadium Love,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:51,29
79,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,46
80,Not All Who Wander Are Lost,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:04:07,89
81,Sometimes,Britney Spears,...Baby One More Time (Deluxe Version),1999,Pop,0:04:05,130
82,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:03,17
83,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,105
84,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,44
85,enough for you,Olivia Rodrigo,SOUR,2021,Pop,0:03:22,52
86,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,20
87,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,64
88,Let's Go out Tonight,The Blue Nile,Hats (Deluxe Version),1989,Rock,0:05:21,15
89,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,80
90,Mateo,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:49,16
91,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:02:11,22
92,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:00,27
93,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,20
94,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,103
95,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,
96,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,125
97,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,17
98,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,58
99,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,161
100,Espresso,Sabrina Carpenter,Espresso - Single,2024,Pop,0:02:55,14
