Position,Name,Artist,Album,Year,Genre,Time,Plays
36,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
37,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,101
38,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,101
39,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,16
40,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,60
41,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
42,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,14
43,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,36
44,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,110
45,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,33
46,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,121
47,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:55,8
48,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,157
49,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,12
50,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,40
51,Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:03:51,22
52,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,30
53,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,28
54,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
55,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,15
56,mad woman,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:57,21
57,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,194
58,HISS,Megan Thee Stallion,HISS - Single,2024,Hip-Hop/Rap,0:03:12,1
59,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,29
60,Rush,Troye Sivan,Something To Give Each Other,2023,Pop,0:02:36,18
61,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,129
62,claws,Charli XCX,how i'm feeling now,2020,Pop,0:02:29,140
63,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,47
64,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,50
65,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,79
66,The Nightingale,Julee Cruise,Twin Peaks (Soundtrack From),1990,Soundtrack,0:04:56,6
67,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,93
68,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,37
69,What's The Time Where You Are?,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:23,41
70,Anti-Hero,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:20,32
71,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,57
72,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,72
73,Fight Against Your Fleshy Lusts,Julie Ragbeer,Perplex,2023,Pop,0:02:12,6
74,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,21
75,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,93
76,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021,Country,0:03:51,97
77,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021,Country,0:03:55,99
78,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,74
79,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,182
80,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,62
81,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,83
82,shivering gold,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:35,4
83,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,24
84,Higher Than Heaven,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:29,22
85,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
86,Liar,Britney Spears,Glory (Deluxe),2016,Pop,0:03:16,68
87,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,42
88,Thinking Bout You,Ariana Grande,Dangerous Woman,2016,Pop,0:03:20,165
89,Rejected,Julie Ragbeer,You Were Never Mine - EP,2019,Singer/Songwriter,0:03:04,4
90,Bejeweled,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,25
91,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023,Alternative,0:02:17,85
92,Gibson Girl,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:05:42,14
93,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,52
94,Delicate,Taylor Swift,reputation,2017,Pop,0:03:52,101
95,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,62
96,disco t**s,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:43,121
97,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,70
98,How to disappear,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:03:48,97
99,Kollage,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:04:16,41
100,no tears left to cry,Ariana Grande,Sweetener,2018,Pop,0:03:25,21
