Position,Name,Artist,Album,Year,Genre,Time,Plays
1,Your Best American Girl,Mitski,Puberty 2,2016,Indie Rock,0:03:32,213
2,Used To Know Me,Charli XCX,CRASH,2022,Pop,0:02:25,134
3,claws,Charli XCX,how i'm feeling now,2020,Pop,0:02:29,114
4,A Burning Hill,Mitski,Puberty 2,2016,Indie Rock,0:01:49,181
5,Dancing On My Own,Robyn,"Body Talk, Pt. 1",2010,Electronic,0:04:45,91
6,IN A DREAM,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:49,57
7,Tears (feat. Caroline Polachek),Charli XCX,Pop 2,2017,Pop,0:04:13,104
8,I Bet on Losing Dogs,Mitski,Puberty 2,2016,Indie Rock,0:02:50,61
9,Constant Repeat,Charli XCX,CRASH,2022,Pop,0:03:09,103
10,Beg For You (feat. Rina Sawayama),Charli XCX,CRASH,2022,Pop,0:02:48,122
11,Love Me More,Mitski,Laurel Hell,2022,Alternative,0:03:32,140
12,Working for the Knife,Mitski,Laurel Hell,2021,Alternative,0:02:38,62
13,Lightning,Charli XCX,CRASH,2022,Pop,0:03:57,107
14,Warm Blood,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,79
15,Happy,Mitski,Puberty 2,2016,Indie Rock,0:03:40,37
16,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,62
17,I Will,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:54,77
18,Baby,Charli XCX,CRASH,2022,Pop,0:02:39,168
19,New Shapes (feat. Caroline Polachek & Christine and the Queens),Charli XCX,CRASH,2021,Pop,0:03:20,69
20,Silver Cross,Charli XCX,Charli,2019,Pop,0:03:28,77
21,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,95
22,I Can See the Future,Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:56,39
23,detonate,Charli XCX,how i'm feeling now,2020,Pop,0:03:39,97
24,Let’s Get Lost,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:13,69
25,This Hell,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:56,83
26,Now I'm In It (Bonus Track),HAIM,Women In Music Pt. III (Expanded Edition),2019,Alternative,0:03:24,62
27,Thursday Girl,Mitski,Puberty 2,2016,Indie Rock,0:03:08,65
28,In Your Eyes,Jessie Ware,What's Your Pleasure? (The Platinum Pleasure Edition),2020,Pop,0:04:58,100
29,Yuck,Charli XCX,CRASH,2022,Pop,0:02:18,128
30,Good Ones,Charli XCX,CRASH,2021,Pop,0:02:16,82
31,The Sound,Carly Rae Jepsen,Dedicated,2019,Pop,0:02:51,182
32,Move Me,Charli XCX,CRASH,2022,Pop,0:02:27,53
33,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,247
34,Crack Baby,Mitski,Puberty 2,2016,Indie Rock,0:04:52,40
35,Crash,Charli XCX,CRASH,2022,Pop,0:02:09,66
36,X (feat. Jeremih),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:51,21
37,I Know Alone,HAIM,"Women In Music, Pt. III (Expanded Edition)",2020,Alternative,0:03:46,105
38,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,37
39,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,100
40,Sofia,Clairo,Immunity,2019,Alternative,0:03:08,251
41,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,91
42,forever,Charli XCX,how i'm feeling now,2020,Pop,0:04:03,55
43,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,141
44,Porsche (feat. MØ),Charli XCX,Pop 2,2017,Pop,0:03:26,98
45,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,108
46,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,138
47,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,30
48,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,47
49,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,161
50,Selfish Girl,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,45
51,If You Lie Down With Me,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:25,94
52,How Can I Not Know What I Need Right Now,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:37,72
53,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,63
54,Angels (feat. Kaash Paige),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:49,86
55,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,146
56,Every Rule,Charli XCX,CRASH,2022,Pop,0:03:03,45
57,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,61
58,Western Wind,Carly Rae Jepsen,Western Wind - Single,2022,Pop,0:03:45,
59,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,128
60,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,37
61,Style,Taylor Swift,1989 (Deluxe Edition),2014,Pop,0:03:51,
62,Francis Forever,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:29,44
63,Love in the Dark,Adele,25,2015,Pop,0:04:45,99
64,Breathe on Me,Britney Spears,In The Zone,2003,Pop,0:03:43,183
65,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,36
66,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:04:55,63
67,Party for One,Carly Rae Jepsen,Dedicated,2018,Pop,0:03:03,78
68,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,68
69,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,32
70,Once More to See You,Mitski,Puberty 2,2016,Indie Rock,0:03:00,34
71,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,54
72,Used to This,Camila Cabello,Romance,2019,Pop,0:03:30,125
73,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,122
74,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,42
75,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,89
76,Never Get to Hold You (Bonus Track),Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,96
77,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,35
78,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,24
79,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,102
80,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,37
81,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,49
82,Catch Me In The Air,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:35,81
83,Cinnamon Girl,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:05:00,176
84,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,148
85,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,146
86,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,24
87,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,115
