Position,Name,Artist,Album,Year,Genre,Time,Plays
1,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,107
2,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,109
3,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,88
4,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,83
5,MIND YOUR BUSINESS,will.i.am & Britney Spears,MIND YOUR BUSINESS - Single,2023,Pop,0:03:15,91
6,Call On Me,SG Lewis & Tove Lo,AudioLust & HigherLove,2022,Electronic,0:03:16,
7,I’m to Blame,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:20,7
8,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,74
9,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,64
10,Waiting For It,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:19,81
11,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,211
12,"""Slut!"" (Taylor's Version) [From The Vault]",Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:00,6
13,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,45
14,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,14
15,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023,Alternative,0:02:17,77
16,Silly,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:38,35
17,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:35,51
18,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:48,55
19,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version) - Single,2021,Pop,0:03:40,
20,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,64
21,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,48
22,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven - Single,2023,Alternative,0:03:29,67
23,Tastes Like You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,67
24,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,70
25,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,53
26,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,62
27,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,52
28,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,62
29,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme (Extended Cut),2022,Dance,0:02:56,85
30,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,56
31,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,201
32,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,57
33,I got it bad,Addison Rae,AR - EP,2023,Pop,0:02:52,66
34,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,65
35,bad idea right?,Olivia Rodrigo,GUTS,2023,Pop,0:03:04,58
36,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,70
37,Aeroplanes,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:20,52
38,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,54
39,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,69
40,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,42
41,I like u,Tove Lo,Dirt Femme (Extended Cut),2023,Pop,0:03:10,36
42,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,55
43,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,52
44,Question...?,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:30,35
45,Honey,Robyn,Honey,2018,Pop,0:04:54,52
46,Yuck,Charli XCX,CRASH (Deluxe),2017,Pop,0:02:18,59
47,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,43
48,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,50
49,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,65
