Position,Name,Artist,Album,Year,Genre,Time,Plays
33,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,26
34,Em Gái Mưa,Hương Tràm,Em Gái Mưa - Single,2017,Pop,0:05:23,25
35,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,71
36,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,30
37,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
38,Ever Again,Robyn,Honey,2018,Pop,0:04:24,19
39,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,80
40,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,73
41,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,44
42,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,82
43,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:02:56,45
44,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:56,22
45,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,23
46,All Hands On Deck,Tinashe,Aquarius,2014,R&B/Soul,0:03:41,23
47,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,128
48,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:44,28
49,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,28
50,Move Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:27,20
51,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,21
52,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,122
53,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,21
54,Cát Bụi,Hồng Nhung & Quang Dũng,Có Đâu Bao Giờ,2009,Asia,0:04:58,
55,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,18
56,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,137
57,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,42
58,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,31
59,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,18
60,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,109
61,Call on Me,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:03:16,22
62,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,174
63,YÊU (Acoustic Version),MIN,YÊU - EP,2015,Pop,0:04:18,33
64,Butterflies,Kacey Musgraves,Golden Hour,2018,Country,0:03:39,68
65,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,26
66,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,82
67,Boy's a liar Pt. 2,PinkPantheress & Ice Spice,Boy's a liar Pt. 2 - Single,2023,Pop,0:02:11,18
68,Guns and Roses,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:30,46
69,Eyes Open (Taylor's Version),Taylor Swift,Eyes Open (Taylor's Version) - Single,2023,Pop,0:04:03,14
70,Roses (feat. ROZES),The Chainsmokers,Bouquet - EP,2015,Dance,0:03:45,15
71,Break the Ice,Britney Spears,Blackout,2007,Pop,0:03:16,234
72,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,130
73,brutal,Olivia Rodrigo,SOUR,2021,Pop,0:02:23,128
74,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,143
75,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,80
76,Higher,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:54,70
77,CHURCH GIRL,Beyoncé,RENAISSANCE,2022,Pop,0:03:44,20
78,Motion Sickness,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:03:49,204
79,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,28
80,Mirror Forever,Weyes Blood,Titanic Rising,2019,Alternative,0:05:05,20
81,Lightning,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:57,13
82,Dear Reader,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:45,39
83,quý cô say xỉn (secret sunday),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:22,21
84,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,61
85,See Tình,Hoàng Thùy Linh,LINK,2022,Pop,0:03:05,21
86,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,14
87,Heaven,Bryan Adams,Reckless,1985,Rock,0:04:05,11
88,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,12
89,Dream of You,Camila Cabello,Romance,2019,Pop,0:03:42,107
90,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,35
91,Feel Something,Clairo,Immunity,2019,Alternative,0:02:56,49
92,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:10:13,19
93,A House In Nebraska,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:46,78
94,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:55,16
95,Missing U,Robyn,Honey,2018,Pop,0:04:57,11
96,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,33
97,Safe & Sound (Taylor's Version),"Taylor Swift, Joy Williams & John Paul White",Safe & Sound (Taylor's Version) - Single,2023,Pop,0:03:59,11
98,Gimme More,Britney Spears,Blackout,2007,Pop,0:04:11,265
99,Bắt Vía (feat. Wren Evans & Mew Amazing),Hoàng Thùy Linh,LINK,2022,Pop,0:03:24,35
100,Fever,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:04,86
