Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,93
2,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,72
3,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:48,53
4,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,68
5,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,196
6,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,53
7,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,57
8,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,64
9,I’m to Blame,Tove Lo,Dirt Femme,2022,Pop,0:03:20,52
10,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:35,39
11,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,51
12,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,57
13,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,48
14,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,63
15,Honey,Robyn,Honey,2018,Pop,0:04:54,48
16,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,62
17,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,46
18,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,36
19,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,35
20,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,44
21,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,45
22,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,33
23,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,49
24,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,43
25,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,62
26,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
27,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,30
28,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,78
29,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,40
30,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,33
31,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,95
32,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,101
33,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,104
34,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,32
35,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
36,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
37,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,79
38,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,110
39,Midnight Rain,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:54,88
40,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,30
41,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,48
42,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,28
43,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,46
44,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,178
45,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,26
46,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,51
47,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,27
48,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,24
49,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
50,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,154
51,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
52,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,26
53,Em Gái Mưa,Hương Tràm,Em Gái Mưa - Single,2017,Pop,0:05:23,25
54,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,30
55,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,23
56,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,80
