Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,75
2,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,193
3,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,58
4,I’m to Blame,Tove Lo,Dirt Femme,2022,Pop,0:03:20,49
5,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,,Pop,0:07:13,48
6,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,54
7,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,61
8,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,57
9,Honey,Robyn,Honey,2018,Pop,0:04:54,38
10,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,45
11,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,35
12,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,58
13,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,31
14,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,99
15,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,29
16,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,102
17,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,107
18,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,25
19,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,26
20,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,44
21,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,22
22,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,151
23,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,73
24,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,28
25,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,40
26,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,22
27,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,22
28,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,21
29,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,28
30,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,75
31,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:56,19
32,Move Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:27,18
33,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:44,27
34,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,125
35,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,20
36,Cát Bụi,Hồng Nhung & Quang Dũng,Có Đâu Bao Giờ,2009,Asia,0:04:58,
37,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,41
38,Guns and Roses,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:30,46
39,Butterflies,Kacey Musgraves,Golden Hour,2018,Country,0:03:39,67
40,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,82
41,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,15
42,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,143
43,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,24
44,Midnight Rain,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:54,85
45,Boy's a liar Pt. 2,PinkPantheress & Ice Spice,Boy's a liar Pt. 2 - Single,2023,Pop,0:02:11,16
46,Roses (feat. ROZES),The Chainsmokers,Bouquet - EP,2015,Dance,0:03:45,15
47,Ever Again,Robyn,Honey,2018,Pop,0:04:24,11
48,Break the Ice,Britney Spears,Blackout,2007,Pop,0:03:16,232
49,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,106
50,CHURCH GIRL,Beyoncé,RENAISSANCE,2022,Pop,0:03:44,19
51,Dear Reader,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:45,38
52,brutal,Olivia Rodrigo,SOUR,2021,Pop,0:02:23,125
53,Mirror Forever,Weyes Blood,Titanic Rising,2019,Alternative,0:05:05,17
54,Lightning,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:57,11
55,See Tình,Hoàng Thùy Linh,LINK,2022,Pop,0:03:05,20
56,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,128
57,Feel Something,Clairo,Immunity,2019,Alternative,0:02:56,48
58,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,33
59,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,58
60,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,35
61,A House In Nebraska,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:46,77
62,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,164
63,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,76
64,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,9
65,Easier than Lying,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:26,11
66,Dream of You,Camila Cabello,Romance,2019,Pop,0:03:42,105
67,Flowers,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:20,8
68,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,69
69,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,10
70,Call on Me,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:03:16,15
71,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:44,31
72,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:10:13,17
73,ghostin,Ariana Grande,"thank u, next",2019,Pop,0:04:31,113
74,HEATED,Beyoncé,RENAISSANCE,2022,Pop,0:04:20,27
75,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,19
76,Gimme More,Britney Spears,Blackout,2007,Pop,0:04:11,264
77,Bắt Vía (feat. Wren Evans & Mew Amazing),Hoàng Thùy Linh,LINK,2022,Pop,0:03:24,33
78,Fever,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:04,83
79,Love Me Like You,Little Mix,Get Weird (Deluxe Edition),2015,Pop,0:03:17,45
80,Missing U,Robyn,Honey,2018,Pop,0:04:57,9
81,successful,Ariana Grande,Sweetener,2018,Pop,0:03:47,16
82,Can't Get You Out of My Head,Kylie Minogue,Fever,2001,Pop,0:03:50,57
83,Lavender Haze,Taylor Swift,Midnights,2022,Pop,0:03:22,
84,Twice,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,7
85,1121,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:42,7
86,Open Season,Josef Salvat,In Your Prime - EP,2014,Pop,0:04:02,29
87,So Nice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:39,100
88,New Shapes (feat. Christine and the Queens and Caroline Polachek),Charli XCX,CRASH (Deluxe),2021,Pop,0:03:20,8
89,Golden Hour,Kacey Musgraves,Golden Hour,2018,Country,0:03:18,19
90,quý cô say xỉn (secret sunday),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:22,15
91,căn gác mùa hè (sweet summer),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:11,10
92,Between the Lines,Robyn,Honey,2018,Pop,0:04:05,5
93,Perfect Day (Chris Lord Alge Mix),Hoku,Legally Blonde (Original Motion Picture Soundtrack),2001,Soundtrack,0:03:26,24
94,Ungodly Hour,Chloe x Halle,Ungodly Hour,2020,R&B/Soul,0:04:15,39
95,Ribs,Lorde,Pure Heroine,2013,Alternative,0:04:18,12
96,Nightmare (Reprise),Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:05,9
97,Close to You,Rihanna,ANTI (Deluxe),2016,Pop,0:03:57,48
98,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,108
99,Bells in Santa Fe,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:37,5
100,NO,Meghan Trainor,Thank You (Deluxe Version),2016,Pop,0:03:33,7
