Position,Name,Artist,Album,Year,Genre,Time,Plays
39,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,20
40,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,42
41,Midnight Rain,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:54,87
42,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,136
43,Butterflies,Kacey Musgraves,Golden Hour,2018,Country,0:03:39,68
44,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,26
45,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,16
46,Guns and Roses,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:30,46
47,YÊU (Acoustic Version),MIN,YÊU - EP,2015,Pop,0:04:18,32
48,Roses (feat. ROZES),The Chainsmokers,Bouquet - EP,2015,Dance,0:03:45,15
49,Ever Again,Robyn,Honey,2018,Pop,0:04:24,18
50,Break the Ice,Britney Spears,Blackout,2007,Pop,0:03:16,234
51,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,107
52,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,130
53,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,82
54,Boy's a liar Pt. 2,PinkPantheress & Ice Spice,Boy's a liar Pt. 2 - Single,2023,Pop,0:02:11,17
55,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,143
56,Call on Me,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:03:16,19
57,brutal,Olivia Rodrigo,SOUR,2021,Pop,0:02:23,127
58,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,79
59,CHURCH GIRL,Beyoncé,RENAISSANCE,2022,Pop,0:03:44,20
60,Dear Reader,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:45,39
61,See Tình,Hoàng Thùy Linh,LINK,2022,Pop,0:03:05,21
62,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,37
63,Mirror Forever,Weyes Blood,Titanic Rising,2019,Alternative,0:05:05,18
64,Lightning,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:57,12
65,Dream of You,Camila Cabello,Romance,2019,Pop,0:03:42,107
66,Feel Something,Clairo,Immunity,2019,Alternative,0:02:56,49
67,A House In Nebraska,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:46,78
68,Missing U,Robyn,Honey,2018,Pop,0:04:57,11
69,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,11
70,Flowers,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:20,10
71,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,34
72,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,60
73,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,71
74,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:10:13,18
75,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,165
76,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,20
77,Gimme More,Britney Spears,Blackout,2007,Pop,0:04:11,264
78,Easier than Lying,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:26,12
79,Bắt Vía (feat. Wren Evans & Mew Amazing),Hoàng Thùy Linh,LINK,2022,Pop,0:03:24,34
80,Smoke,Caroline Polachek,"Desire, I Want to Turn Into You",2023,Indie Pop,0:02:57,11
81,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,11
82,Love Me Like You,Little Mix,Get Weird (Deluxe Edition),2015,Pop,0:03:17,46
83,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:44,33
84,ghostin,Ariana Grande,"thank u, next",2019,Pop,0:04:31,114
85,HEATED,Beyoncé,RENAISSANCE,2022,Pop,0:04:20,27
86,quý cô say xỉn (secret sunday),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:22,17
87,Fever,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:04,84
88,1121,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:42,9
89,Can't Get You Out of My Head,Kylie Minogue,Fever,2001,Pop,0:03:50,58
90,New Shapes (feat. Christine and the Queens and Caroline Polachek),Charli XCX,CRASH (Deluxe),2021,Pop,0:03:20,9
91,Lavender Haze,Taylor Swift,Midnights,2022,Pop,0:03:22,
92,Twice,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,8
93,successful,Ariana Grande,Sweetener,2018,Pop,0:03:47,16
94,Dancing With Our Hands Tied,Taylor Swift,reputation,2017,Pop,0:03:31,97
95,So Nice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:39,103
96,Open Season,Josef Salvat,In Your Prime - EP,2014,Pop,0:04:02,30
97,căn gác mùa hè (sweet summer),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:11,11
98,Perfect Day (Chris Lord Alge Mix),Hoku,Legally Blonde (Original Motion Picture Soundtrack),2001,Soundtrack,0:03:26,24
99,Between the Lines,Robyn,Honey,2018,Pop,0:04:05,5
100,I Will,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:54,88
