Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,104
2,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,94
3,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,79
4,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,70
5,I’m to Blame,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:20,
6,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,206
7,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:35,50
8,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:48,54
9,Call On Me,SG Lewis & Tove Lo,AudioLust & HigherLove,2022,Electronic,0:03:16,
10,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,70
11,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,35
12,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,53
13,Waiting For It,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:19,63
14,Tastes Like You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,63
15,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme (Extended Cut),2022,Dance,0:02:56,85
16,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,55
17,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,61
18,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,58
19,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,58
20,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,47
21,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,65
22,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven - Single,2023,Alternative,0:03:29,60
23,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,56
24,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,68
25,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,46
26,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,54
27,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,59
28,Honey,Robyn,Honey,2018,Pop,0:04:54,52
29,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,24
30,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,42
31,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,48
32,I've Loved You For So Long,The Aces,I've Loved You For So Long,2023,Alternative,0:02:56,
33,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,64
34,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,58
35,MIND YOUR BUSINESS,will.i.am & Britney Spears,MIND YOUR BUSINESS - Single,2023,Pop,0:03:15,91
36,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,48
37,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,139
38,Question...?,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:30,30
39,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,110
40,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,
41,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,84
42,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
43,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
44,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,45
45,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,66
46,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
47,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
48,Ever Again,Robyn,Honey,2018,Pop,0:04:24,37
49,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Alternative,0:03:42,44
50,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,41
51,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,40
52,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version) - Single,2021,Pop,0:03:40,113
53,True Romance,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:04:05,
54,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
55,Snow On The Beach (feat. Lana Del Rey) [feat. More Lana Del Rey],Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,29
56,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
57,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,42
58,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
59,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
60,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,41
61,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
62,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,40
63,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
64,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
65,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
66,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,102
67,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,115
68,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
69,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
70,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,84
71,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,34
