Position,Name,Artist,Album,Year,Genre,Time,Plays
40,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,18
41,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,75
42,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:44,29
43,So Nice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:39,100
44,Lavender Haze,Taylor Swift,Midnights,2022,Pop,0:03:22,
45,Perfect Day (Chris Lord Alge Mix),Hoku,Legally Blonde (Original Motion Picture Soundtrack),2001,Soundtrack,0:03:26,23
46,Missing U,Robyn,Honey,2018,Pop,0:04:57,7
47,Ribs,Lorde,Pure Heroine,2013,Alternative,0:04:18,11
48,Can't Get You Out of My Head,Kylie Minogue,Fever,2001,Pop,0:03:50,55
49,Attention Whore (feat. Channel Tres),Tove Lo,Dirt Femme,2022,Pop,0:03:10,6
50,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,98
51,Between the Lines,Robyn,Honey,2018,Pop,0:04:05,4
52,Sideways,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:16,34
53,Thoroughfare,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:09:27,8
54,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,160
55,Close to You,Rihanna,ANTI (Deluxe),2016,Pop,0:03:57,47
56,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,52
57,Kick in the Head,Tove Lo,Dirt Femme,2022,Pop,0:03:15,47
58,Boy Problems,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:42,46
59,Hold Me Closer,Elton John & Britney Spears,Hold Me Closer - Single,2017,Pop,0:03:22,125
60,Physical,Dua Lipa,Future Nostalgia,2020,Pop,0:03:13,81
61,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2022,K-Pop,0:03:00,4
62,claws,Charli XCX,how i'm feeling now,2020,Pop,0:02:29,123
63,Minor Feelings,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:00,83
64,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,44
65,main thing,Ariana Grande,Positions,2021,Pop,0:02:09,86
66,Supercut,Lorde,Melodrama,2017,Alternative,0:04:37,104
67,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:55,10
68,Sidelines,Phoebe Bridgers,Sidelines - Single,2022,Alternative,0:04:24,145
69,em tạm đi vắng khi anh thức giấc (day dreamer),Phùng Khánh Linh,CITOPIA,2022,Pop,0:04:33,11
70,Ungodly Hour,Chloe x Halle,Ungodly Hour,2020,R&B/Soul,0:04:15,37
71,Gimme More,Britney Spears,Blackout,2007,Pop,0:04:11,259
72,When We Were Young,Adele,25,2015,Pop,0:04:50,40
73,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,126
74,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,155
75,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,138
76,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,106
77,Bejeweled,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:14,85
78,quý cô say xỉn (secret sunday),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:22,12
79,Ditto,NewJeans,Ditto - Single,2022,K-Pop,0:03:05,40
80,"thank u, next",Ariana Grande,"thank u, next",2018,Pop,0:03:27,119
81,Cruel Summer,Taylor Swift,Lover,2019,Pop,0:02:58,190
82,Hurricanes,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:22,63
83,Flowers,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:20,4
84,Lace and Leather,Britney Spears,Circus (Deluxe Version),2008,Pop,0:02:50,71
85,Joshua Tree,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:29,63
86,John Wayne,Lady Gaga,Joanne (Deluxe),2016,Pop,0:02:54,44
87,chỉ buồn hôm nay,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:04:21,20
88,Grandpa (Tell Me 'Bout the Good Old Days),The Judds,Number One Hits,1985,Country,0:04:16,21
89,xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:03,43
90,Missing You (feat. TINLE),Phương Ly,Missing You (feat. TINLE) - Single,2020,R&B/Soul,0:04:02,37
91,Open Season,Josef Salvat,Night Swim (Deluxe),2014,Pop,0:04:02,32
92,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,106
93,Perfume,Britney Spears,Britney Jean (Deluxe Version),2013,Pop,0:03:59,69
94,Cruel World,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:06:39,55
95,Andromeda,Weyes Blood,Titanic Rising,2019,Alternative,0:04:40,84
96,"Night Time, My Time",Sky Ferreira,"Night Time, My Time",2013,Pop,0:03:50,10
97,Motion Sickness,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:03:49,194
98,Making The Most Of The Night,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:58,44
99,Getaway Car,Taylor Swift,reputation,2017,Pop,0:03:53,103
100,Escapism.,RAYE & 070 Shake,My 21st Century Blues,2022,Pop,0:04:32,2
