Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,99
2,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,77
3,I’m to Blame,Tove Lo,Dirt Femme,2022,Pop,0:03:20,73
4,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,61
5,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,76
6,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:48,53
7,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,69
8,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,200
9,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,50
10,Waiting For It,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:19,61
11,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,54
12,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,59
13,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,46
14,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,64
15,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:35,40
16,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:02:56,82
17,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,65
18,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,58
19,Honey,Robyn,Honey,2018,Pop,0:04:54,51
20,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,54
21,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,52
22,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,48
23,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,49
24,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,63
25,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,41
26,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,47
27,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,84
28,I've Loved You For So Long,The Aces,I've Loved You For So Long,,Alternative,0:02:56,
29,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,136
30,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
31,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,35
32,Tastes Like You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,44
33,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,50
34,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
35,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,43
36,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,64
37,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
38,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,40
39,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
40,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,41
41,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,36
42,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,86
43,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,39
44,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,96
45,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,36
46,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,106
47,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,35
48,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,101
49,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,33
50,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
51,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,112
