Position,Name,Artist,Album,Year,Genre,Time,Plays
52,Question...?,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:30,32
53,Kamikaze,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:59,50
54,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,34
55,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,
56,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,86
57,Ever Again,Robyn,Honey,2018,Pop,0:04:24,38
58,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,67
59,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,46
60,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
61,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,45
62,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,41
63,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
64,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
65,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,105
66,Fairy Dust (Chapter I),Tove Lo,Lady Wood,2016,Alternative,0:00:57,5
67,the grudge,Olivia Rodrigo,GUTS,2023,Pop,0:03:09,36
68,Grapefruit,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:51,11
69,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,30
70,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,43
71,abcdefu,GAYLE,a study of the human experience volume one - EP,2020,Pop,0:02:48,43
72,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
73,Jaded,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:05,40
74,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,5
75,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
76,just like magic,Ariana Grande,Positions,2020,Pop,0:02:29,126
77,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
78,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
79,Kick In The Head,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:15,24
80,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,117
81,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
82,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
83,Tattooed Heart,Ariana Grande,Yours Truly,2013,Pop,0:03:14,38
84,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,37
85,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,103
86,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
87,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
88,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
89,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,103
90,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,38
91,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,85
92,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,185
93,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
94,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,35
95,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,92
96,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,81
97,Blue Velvet,Lana Del Rey,Paradise,2012,Alternative,0:02:38,76
98,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,32
99,Angel,PinkPantheress,Barbie The Album,2023,Pop,0:02:03,34
100,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
