Position,Name,Artist,Album,Year,Genre,Time,Plays
51,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,179
52,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,30
53,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,78
54,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,46
55,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,29
56,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,52
57,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,26
58,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
59,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,154
60,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,91
61,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,24
62,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
63,Em Gái Mưa,Hương Tràm,Em Gái Mưa - Single,2017,Pop,0:05:23,25
64,Way Back Into Love,Hugh Grant & Haley Bennett,Music and Lyrics,2007,Soundtrack,0:04:37,69
65,Ever Again,Robyn,Honey,2018,Pop,0:04:24,23
66,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,30
67,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,23
68,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,81
69,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,45
70,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,125
71,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,83
72,All Hands On Deck,Tinashe,Aquarius,2014,R&B/Soul,0:03:41,24
73,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:56,22
74,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,23
75,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,128
76,9th of october,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:25,21
77,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,29
78,Call on Me,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:03:16,26
79,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:44,28
80,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:00,358
81,Move Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:27,20
82,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,21
83,Question...?,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:30,68
84,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,23
85,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,20
86,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,21
87,Cát Bụi,Hồng Nhung & Quang Dũng,Có Đâu Bao Giờ,2009,Asia,0:04:58,
88,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,28
89,No One Dies from Love,Tove Lo,Dirt Femme,2022,Pop,0:03:06,30
90,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,18
91,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,137
92,Cornelia Street (Live From Paris),Taylor Swift,Cornelia Street (Live From Paris) - Single,2020,Pop,0:04:56,41
93,YÊU (Acoustic Version),MIN,YÊU - EP,2015,Pop,0:04:18,34
94,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,42
95,Butterflies,Kacey Musgraves,Golden Hour,2018,Country,0:03:39,69
96,Lavender Haze,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:22,39
97,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,109
98,Break the Ice,Britney Spears,Blackout,2007,Pop,0:03:16,235
99,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,78
100,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,81
