Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,75
2,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,191
3,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,58
4,I’m to Blame,Tove Lo,Dirt Femme,2022,Pop,0:03:20,49
5,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,54
6,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,,Pop,0:07:13,42
7,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,56
8,Honey,Robyn,Honey,2018,Pop,0:04:54,38
9,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,35
10,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,57
11,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,30
12,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,99
13,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,102
14,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,107
15,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,25
16,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,25
17,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,22
18,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,43
19,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,45
20,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,151
21,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,72
22,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,40
23,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,27
24,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,22
25,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,21
26,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,28
27,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,75
28,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:56,19
29,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:44,27
30,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,125
31,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,20
32,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,16
33,Move Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:27,18
34,Cát Bụi,Hồng Nhung & Quang Dũng,Có Đâu Bao Giờ,2009,Asia,0:04:58,
35,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,19
36,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,41
37,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,82
38,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,15
39,Guns and Roses,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:30,46
