Position,Name,Artist,Album,Year,Genre,Time,Plays
68,Grapefruit,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:51,6
69,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
70,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,98
71,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
72,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,102
73,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,115
74,Kamikaze,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:59,36
75,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
76,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,85
77,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,35
78,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,184
79,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,99
80,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,35
81,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
82,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,31
83,Shy Boy,Carly Rae Jepsen,Shy Boy - Single,2023,Pop,0:03:29,
84,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,91
85,Blue Velvet,Lana Del Rey,Paradise,2012,Alternative,0:02:38,75
86,Angel,PinkPantheress,Barbie The Album,2023,Pop,0:02:03,33
87,Sweet Nothing,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:08,
88,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
89,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,28
90,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,67
91,I like u,Tove Lo,I like u - Single,2023,Pop,0:03:10,
92,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,49
93,Em Gái Mưa,Charmy pham,Em Gái Mưa - Single,2017,Pop,0:05:23,28
94,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,28
95,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
96,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,141
97,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,32
98,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,28
99,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
100,There's Nothing Left for You,Mitski,Laurel Hell,2022,Alternative,0:02:52,48
