Position,Name,Artist,Album,Year,Genre,Time,Plays
1,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,99
2,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,77
3,I’m to Blame,Tove Lo,Dirt Femme,2022,Pop,0:03:20,73
4,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:14,62
5,Just For You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:06,77
6,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:48,53
7,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,69
8,American Teenager,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:04:18,204
9,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:02,50
10,Waiting For It,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:19,61
11,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,54
12,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,59
13,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:35,41
14,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,47
15,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:02:56,85
16,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,64
17,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven - Single,2023,Alternative,0:03:29,58
18,honey,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:53,57
19,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,65
20,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,54
21,Yuck,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:18,58
22,Honey,Robyn,Honey,2018,Pop,0:04:54,51
23,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,51
24,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,48
25,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,41
26,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,63
27,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,137
28,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,47
29,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,84
30,I've Loved You For So Long,The Aces,I've Loved You For So Long,,Alternative,0:02:56,
31,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,54
32,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
33,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,36
34,Tastes Like You,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,44
35,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,65
36,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,44
37,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
38,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,38
39,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
40,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
41,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,41
42,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,41
43,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,86
44,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,97
45,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,39
46,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,40
47,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,35
48,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,106
49,Ever Again,Robyn,Honey,2018,Pop,0:04:24,28
50,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,101
51,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,33
